-0.0715245 0.0235916 0.0129299 0.0723028 -0.0979058 0.129594 -0.0657058 -0.035115 -0.0750827 -0.0877224 0.0636291 -0.108413 0.0450868 -0.0388172 0.100536 -0.0824692 0.101745 0.0508443 -0.131798 0.151279 0.0534306 0.0979952 0.0719862 -0.0160365 0.0515098 0.20876 0.0889582 0.095854 -0.0253281 -0.00876861 -0.0765232 -0.148124 0.0900588 0.0723624 -0.0392826 -0.09439 -0.104506 0.108498 -0.068391 -0.0279855 -0.119302 -0.000950174 0.0584136 0.00189821 0.127959 -0.0891888 -0.0317409 -0.0334149 -0.192331 0.0116571 0.0999063 0.0632991 0.122276 -0.004433 0.00211299 0.0418303 -0.0899269 -0.0257866 0.127437 0.0348711 -0.0442857 -0.0460362 0.0319145 0.190986 -0.165251 0.122376 -0.0635123 -0.0406407 -0.0388455 0.0460645 -0.0527593 0.124778 -0.0413794 0.121059 0.0766928 0.143726 0.0462789 -0.0813282 0.0770079 0.0582779 -0.0971274 0.141719 -0.0874244 -0.00628977 0.0174219 0.00857219 -0.0897733 0.0170123 -0.0605603 0.0871245 0.0402113 0.0328653 -0.0455585 -0.0966609 -0.163985 -0.128111 -0.142956 -0.0299169 0.0831809 0.082278 0.00343314 0.125959 -0.13709 0.0242722 0.0497959 0.00102609 0.085197 -0.0641578 -0.0890419 -0.137656 -0.100281 0.0315737 -0.129793 -0.0789536 -0.157378 -0.213413 -0.0794488 -0.0823755 -0.0961659 -0.0705753 -0.0444723 -0.012406 0.0457372 -0.00437056 -0.00221476 -0.0136524 0.0675216 0.124397
-0.0318811 0.0864489 -0.00236842 0.076126 -0.110576 0.117631 -0.0257687 -0.0159787 -0.0938353 -0.0643715 0.114686 -0.102599 0.0745407 -0.0109534 0.0517062 -0.0783574 0.0783423 0.0277368 -0.128627 0.163739 0.0612287 0.103474 0.0436808 -0.0694159 0.00653766 0.215659 0.0995846 0.0357309 0.0502463 0.0665386 -0.0541661 -0.0812294 0.0753672 0.132464 -0.00197054 0.0150581 -0.0806122 0.136226 -0.0293281 0.0105148 -0.114707 0.0602625 0.120699 0.0599221 0.090505 -0.0245539 0.0329977 -0.0208248 -0.181559 0.021939 0.00566704 -0.0413317 0.117923 0.0851799 0.0376376 0.0434014 -0.0641114 -0.0404699 0.132998 0.0359523 -0.0512988 -0.0639251 0.0180749 0.196159 -0.183317 0.159004 -0.0890583 0.030093 -0.0808698 0.0244501 -0.131119 0.136404 -0.0777877 0.135834 0.133613 0.0811468 0.0571206 -0.101984 0.0295483 0.0111232 -0.0779595 0.118439 -0.0734805 0.0102916 0.0426005 -0.0475802 -0.0667009 0.0115395 -0.0605445 0.0613452 0.0758327 -0.0164514 -0.0719159 -0.0516844 -0.184792 -0.0913035 -0.108123 0.0132381 0.101809 0.111537 -0.0352323 0.108308 -0.214335 0.0477671 0.0212569 -0.0479909 0.0845924 -0.0306097 -0.0931579 -0.170459 -0.0671991 0.0820305 -0.123755 -0.0412222 -0.089028 -0.153209 -0.0787327 -0.136393 -0.113879 0.00825451 -0.0270978 -0.00903192 -0.0362486 -0.0434891 0.0108481 0.000762298 0.0660578 0.120538
0.192923 0.0750294 0.141375 0.0284627 -0.0581495 0.0937062 -0.0767994 -0.0248037 -0.204094 -0.0506258 0.0442952 -0.0389337 -0.0202436 -0.180418 0.0395618 0.125111 0.086923 -0.0558816 -0.0250289 0.098083 0.0191758 0.0354198 -0.0903645 -0.0629503 0.12227 0.0345424 -0.0904705 0.0688684 -0.0203052 0.0325768 0.0458581 -0.0760608 -0.00788645 -0.00141777 -0.178111 -0.0259492 -0.0641631 0.0212499 0.0834465 0.26447 -0.0292019 -0.0508367 -0.0933271 0.0299408 0.120358 -0.104989 0.0777304 0.0753671 -0.124749 -0.00372676 -0.0246934 0.0677602 0.0670904 -0.142416 -0.0167996 0.100088 -0.103258 0.00823883 0.034365 -0.196354 -0.149473 -0.0097469 -0.159035 0.0758612 -0.0390411 -0.0222604 -0.0345468 -0.15336 0.0178945 -0.0755655 -0.111946 -0.00144936 -0.0485402 0.160847 -0.0439942 -0.117993 -0.0346369 -0.220604 0.0653508 0.0953062 -0.0368744 0.0351331 -0.116141 0.0324855 0.0377002 -0.0892119 -0.0648797 -0.00993474 0.0484838 0.0356029 -0.0288842 0.0622657 0.0127251 -0.145625 -0.0154897 -0.0168951 -0.0392546 -0.0991136 -0.000470055 -0.00306007 0.0611767 -0.098819 -0.130161 -0.0532781 -0.0164315 0.0669692 0.0478383 0.116268 -0.0240407 -0.0549078 -0.000500931 0.0547675 -0.192348 -0.117061 0.0498885 -0.114076 -0.123026 -0.0355296 -0.0164368 0.131353 0.055878 0.0505881 0.0995317 -0.0633963 0.0435812 0.121593 -0.0166837 0.0226127
0.179944 0.138874 0.129142 0.0588863 -0.0276433 0.0197992 -0.0834367 -0.0281624 -0.179618 -0.0608266 0.0706309 -0.0247255 -0.0610476 -0.169071 0.0452648 0.121497 0.045267 -0.0712562 0.0609764 0.0592506 -0.0137361 -0.031149 -0.0716366 0.119774 0.0245514 -0.0181048 -0.116225 0.107692 0.0634516 0.088922 -0.0356338 -0.101986 0.019867 0.0564118 -0.197287 -0.0178767 0.0155792 -0.0475246 0.0791626 0.250715 -0.00992649 -0.0305232 -0.0665512 -0.0439444 0.100118 -0.0804575 0.0521462 0.0646995 -0.0914324 -0.0443297 0.0018142 0.0775776 0.0813613 -0.0141257 -0.00330113 0.0728346 -0.155288 0.0100797 0.0139839 -0.202843 -0.0510438 0.0281654 -0.120011 0.0993036 -0.0783568 -0.0210287 -0.0379533 -0.239934 0.0353668 -0.105374 -0.0854399 -0.0252976 -0.116643 0.129199 -0.0473258 -0.128785 -0.0169672 -0.172478 0.0265839 0.0839815 -0.0077037 0.0528049 -0.121302 0.0579095 0.0336117 -0.0673991 0.0156048 -0.0495707 0.0220964 0.0423555 -0.0234893 -0.00601527 -0.0794783 -0.148073 0.0517426 -0.02202 -0.023097 -0.107425 0.0692508 -0.00437336 0.0406927 -0.131518 -0.229784 -0.041326 -0.0618748 0.0623767 -0.0255752 0.0780507 -0.0235304 0.024024 -0.0355297 0.0756033 -0.193163 -0.0785617 0.0674245 -0.112207 -0.062288 -0.0800319 -0.00835209 0.135281 0.0422692 0.0852297 0.0927713 -0.0550418 0.0948147 0.0805411 0.0171963 0.0446605
0.158103 0.121103 -0.0814581 0.00580782 0.00795174 -0.00313612 -0.077282 0.0327728 0.0316566 -0.126898 -0.0607959 0.169686 0.112152 0.0531045 0.151882 0.129349 0.125331 0.112782 0.00176524 -0.0186118 0.228998 -0.0829475 -0.0866129 -0.0233839 -0.212968 -0.021598 -0.07508 0.0530391 0.129424 0.0396491 0.105482 -0.0613858 -0.0440688 0.123405 0.034976 -0.0774396 0.0166963 -0.0397166 0.0581597 0.13596 -0.0250531 0.069106 0.0146534 0.230482 0.129314 0.0949007 0.0874187 -0.0660091 -0.00415949 -0.0150565 0.0116354 0.0645928 -0.0631581 0.0546892 0.00385251 -0.0768403 -0.0246592 -0.0444538 -0.135811 -0.00469477 0.172842 0.121809 0.0183176 0.0856536 0.0041995 0.0154045 0.00417888 -0.129337 0.0638472 0.021485 -0.176075 0.0461055 -0.0568881 -0.122197 0.123242 -0.0989697 0.0790768 -0.031561 -0.207551 -0.00665538 0.00409245 0.136891 -0.0279664 0.0177476 0.0472396 -0.0434389 0.00220502 -0.088001 0.136214 -0.00480009 0.0445025 0.0551256 0.0352208 0.085417 0.00396152 -0.0756374 0.0252656 -0.121474 0.0347736 0.0771321 -0.0566567 -0.0079102 0.0501771 -0.0181616 0.0300225 0.172183 -0.00753846 -0.123034 0.0102017 0.0650173 0.0267481 0.0499877 -0.0177066 -0.049982 0.114007 -0.0876382 -0.0849979 -0.0819512 -0.107485 0.0238289 0.223924 0.0981345 -0.0289367 -0.00613373 0.0294062 0.0074614 0.107526 -0.0151946
0.0504695 0.144711 0.0259494 -0.0769843 -0.124676 0.0844755 -0.131125 -0.121623 0.0173371 -0.183814 0.0164651 0.0530537 0.0213398 -0.0411552 0.080478 0.0223903 0.145094 0.0275506 -0.159808 0.0825787 0.105111 -0.0639522 -0.0453641 0.0185488 -0.159781 0.0598171 -0.0130689 -0.0246812 0.062157 0.0181651 0.0807172 -0.127662 0.0443738 -0.0303533 -0.0332286 -0.0602419 0.00270645 0.0174454 0.0494166 0.0252294 0.129383 0.163578 0.00587682 0.125411 0.129872 0.0366097 0.100127 -0.154772 0.028482 -0.100419 0.0741344 -0.0190831 0.022593 -0.0142125 0.144667 -0.181808 0.121398 -0.0558874 -0.0665158 -0.0813329 0.0285776 -0.00822337 0.12125 0.106148 -0.108212 -0.0179248 -0.120465 -0.152637 0.0461352 0.0675092 -0.0727225 0.0716367 -0.0412731 0.048298 0.11632 0.00373797 0.0371896 -0.0948197 -0.142462 0.0340475 0.0184459 0.201256 -0.122962 0.015613 0.0201349 0.0729005 -0.100847 -0.00295206 0.149957 -6.32763e-05 -0.0225407 0.0285851 -0.14411 0.0290914 -0.0213014 -0.0532219 0.0005853 -0.130382 0.0182798 0.00668678 -0.000198114 -0.0527083 -0.0747182 0.0103635 0.0213391 0.0431066 0.0375236 -0.130522 -0.026425 0.0139275 0.141497 0.0521228 -0.143172 -0.09655 -0.100332 -0.110422 -0.0891205 -0.142044 -0.179335 -0.0115106 0.0865746 -0.065231 0.0966365 -0.015539 0.136267 -0.0506294 0.103552 0.132623
-0.0114633 -0.0248232 0.0433081 0.0481059 0.00903181 0.0885287 -0.254592 0.0867658 -0.0881298 -0.0487544 0.0442283 0.105116 0.0868802 0.0683553 0.0074872 -0.00961348 0.158689 0.0361291 -0.0277148 0.131173 0.0715453 0.0595322 -0.0120935 -0.05127 -0.0222615 0.204866 -0.0741372 0.0934794 0.0538593 -0.0221115 -0.0121148 -0.125821 -0.0240641 0.16291 -0.0399589 -0.0148053 0.107845 0.0361469 0.0844682 -0.0581937 -0.202277 0.0753214 -0.105941 0.157081 0.0613566 0.0185739 -0.0458082 0.132294 -0.0499378 0.110172 0.0310942 0.00453319 0.179389 -0.0814163 0.102508 -0.0194447 -0.041101 -0.108695 -0.0912739 -0.0381064 0.0960834 -0.133216 -0.0761812 0.0383184 0.0176566 0.0699251 0.131585 0.0867681 0.0190896 0.077055 0.0591857 0.0844148 -0.143524 0.160846 -0.0434649 -0.0275656 -0.0505619 -0.0899397 0.0877488 0.0867463 -0.0655074 0.147014 -0.0777976 0.0287866 -0.037535 0.0162255 0.00618326 -0.0268966 -0.0396647 0.0537082 0.0049781 -0.184347 -0.0651419 0.00120322 0.23289 0.00104659 -0.0879492 -0.0787541 -0.0463547 -0.0197769 -0.0459691 -0.0208465 -0.0721165 -0.113871 -0.0173248 -0.0281858 0.0583303 0.0570606 0.0939862 -0.00582711 0.0359557 -0.0462929 -0.148998 -0.0695596 -0.0243998 0.0315432 -0.214404 0.00560684 0.140002 0.0263729 -0.0356877 0.213549 -0.0264277 -0.0244184 0.000203868 -0.091757 -0.00155505 -0.0544822
-0.00461755 -0.0422649 0.110931 0.0565883 -0.0178555 0.115437 -0.251425 0.10513 -0.116915 -0.00178743 0.0560504 0.078623 0.0342023 0.0881545 -0.0133915 -0.0416553 0.11653 0.0637616 -0.0490538 0.135072 0.0382391 0.0606593 -0.00756836 -0.0217319 -0.0166247 0.193709 -0.0499805 0.0725161 0.0856584 0.00837272 -0.0130797 -0.128335 0.020945 0.128238 -0.0477456 0.00831456 0.140027 0.00723742 0.101851 -0.118065 -0.190725 0.0741062 -0.0976046 0.103905 0.0858185 0.0271086 -0.0651054 0.128412 -0.0694293 0.0980276 0.0146229 -0.0222119 0.189047 -0.0837709 0.110009 -0.0477643 0.00765616 -0.0498259 -0.0806388 -0.0435901 0.143697 -0.157001 -0.0684852 0.0416842 0.0220439 0.04488 0.122212 0.0860594 0.0156048 0.0647371 0.0820571 0.0319923 -0.0709866 0.156284 -0.0107856 -0.00762648 -0.0572105 -0.07096 0.0549465 0.0788261 -0.114809 0.129443 -0.0621505 0.022307 -0.0526447 -0.00972232 0.0598344 0.0205817 -0.0320939 -0.00995053 -0.0334535 -0.19107 -0.0698426 0.0152449 0.243832 0.0524161 -0.0813668 -0.052385 0.00492255 -0.0264161 -0.0773405 -0.0318732 -0.0584691 -0.115607 -0.00922356 -0.0928359 0.065114 0.0375621 0.103185 -0.00635217 0.0713793 -0.135166 -0.149913 -0.0534987 -0.0423267 0.0198602 -0.163102 -0.0313225 0.110843 -0.00574447 -0.0637958 0.240182 -0.0819998 -0.0396858 0.00250475 -0.0751265 -0.00768364 -0.0356025
0.0753504 0.0293808 -0.0025632 -0.0410281 0.0158054 -0.0454435 0.0123481 -0.00610434 -0.0668577 -0.113507 -0.181385 0.0813082 0.0610014 -0.19224 -0.0920765 -0.0668585 0.131548 -0.0544937 0.00539051 0.117612 -0.0214703 -0.169928 0.261437 -0.0521576 0.0675265 0.0283141 -0.144439 -0.0370776 -0.0590247 0.0116425 -0.0568757 -0.172195 -0.0303604 -0.0772459 -0.044491 0.00891422 0.0855599 -0.0603329 0.00509301 0.0499195 0.00226105 -0.112205 -0.0860981 0.142223 0.0148522 -0.0102221 0.00168393 0.0334048 0.0709351 -0.0599345 0.0655314 -0.0035107 0.0469286 -0.0652243 0.0977942 -0.126356 -0.221392 -0.10892 0.0594022 -0.0312657 -0.0410948 -0.0374316 -0.132204 0.0838922 0.043752 0.236085 -0.000615431 0.131961 0.0316693 0.0299233 0.10241 0.135449 -0.0353608 0.0751041 0.0517377 0.0408624 -0.0568492 0.00680462 0.0251155 0.042057 -0.075747 0.00991302 -0.080616 0.0808486 -0.0102717 -0.047592 -0.0731427 -0.0505726 0.0881083 -0.016414 -0.0741981 -0.193148 -0.129566 0.0685421 -0.0914793 0.10067 -0.0074845 -0.137235 -0.0343401 -0.0422875 0.0356373 0.0720888 0.0911486 -0.0462294 -0.0127315 0.0169952 -0.0404049 -0.0289258 -0.0231049 -0.0400573 -0.0954223 0.14872 -0.112789 -0.102713 0.0240267 -0.0343874 -0.115769 -0.116749 0.0190014 0.140453 0.159001 0.0213061 0.130831 -0.124529 0.00985322 -0.154073 -0.0165721 0.0758258
0.0403063 -0.105999 0.0453336 -0.173295 -0.0690284 0.00406701 -0.0539348 0.0035705 -0.0229006 0.0130008 -0.115243 -0.00967291 0.0765871 -0.169364 -0.124145 -0.0286663 0.103707 -0.0180836 0.0286059 0.150142 -0.119845 -0.0769792 0.201831 -0.0198522 0.0426282 -0.0409996 -0.00821965 -0.060021 0.0203267 0.0224278 -0.000747233 -0.111343 0.0304553 -0.0211047 -0.0453273 0.0197819 0.0564039 -0.0955805 -0.0143564 0.070046 -0.173567 -0.147983 -0.0443308 0.0548105 0.0310707 0.0838218 -0.0733513 0.0877228 -0.0115418 -0.145936 0.0397229 -0.00653696 -0.0285207 -0.052901 0.0711161 -0.0529839 -0.13305 -0.118613 0.0576446 -0.0961515 -0.00650726 -0.042935 -0.107889 0.0796317 0.0516288 0.160534 0.0282946 0.100384 0.0838044 -0.062835 -0.01149 0.0642484 -0.0662085 0.0341414 0.175345 0.0821612 0.121542 -0.10219 -0.0476959 0.107487 -0.0528161 0.0498628 -0.115333 0.0578238 -0.0394999 -0.0504887 -0.00440021 -0.0970541 -0.0542235 -0.0622443 0.0936462 -0.244405 -0.131912 0.0488587 -0.16661 0.0378637 -0.0628601 -0.190879 -0.0434777 -0.0417421 -0.0396699 0.0311219 -0.0401045 -0.0233063 -0.0316304 -0.0210365 0.0250649 -0.00736824 -0.100351 -0.116277 -0.0800229 0.150765 -0.160056 -0.144296 -0.0112441 -0.0284501 -0.0881105 -0.0899819 -0.0215262 0.106575 0.146637 0.151106 0.0146512 -0.0559802 -0.126016 -0.077154 -0.0880433 0.125777
